The Gate input has not changed.,阶段门输入未发生变更。
Enter valid current authority bindings.,请输入有效的当前权限绑定。
Enter a valid review cycle transition.,请输入有效的评审周期转换。
Select an applicable published Gate Review Policy.,请选择适用且已发布的阶段门评审策略。
Select the exact requirement from this review cycle.,请选择此评审周期中的精确需求。
Select the current exact Gate Review Policy.,请选择当前精确的阶段门评审策略。
Select current members from this Project.,请选择此项目的当前成员。
Select a current same-Gate closure action.,请选择当前同一阶段门的闭环行动。
{field} must contain a valid value.,{field} 必须包含有效值。
{field} must contain valid canonical JSON.,{field} 必须包含有效的规范结构化数据。
{field} must be a valid date and time.,{field} 必须是有效的日期和时间。
A protected Gate review field cannot be changed.,受保护的阶段门评审字段不能更改。
Gate review history can only be changed through an authorized NPI Gate command.,阶段门评审历史只能通过已授权的 NPI 阶段门命令更改。
Controlled Gate review history cannot be deleted.,受控阶段门评审历史不能删除。
Gate decision snapshots cannot be changed.,阶段门决策快照不能更改。
Review Cycle Global ID,评审周期全局标识符
Review Policy Global ID,评审策略全局标识符
Review Cycle Number,评审周期编号
Review Policy Version,评审策略版本
Review Policy Snapshot Hash,评审策略快照哈希
Review Cycle Version,评审周期版本
Select a supported Gate decision outcome.,请选择支持的阶段门决策结果。
Decision Actor,决策操作人
Occurred At,发生时间
Review Input Snapshot,评审输入快照
Review Input Hash,评审输入哈希
Review Input Snapshot does not match its hash.,评审输入快照与其哈希不匹配。
Review Record Hashes,评审记录哈希
Review Exception Hashes,评审豁免哈希
A conditional pass requires an approved exception.,有条件通过需要已批准的豁免。
{field} must not contain duplicate hashes.,{field} 不能包含重复哈希。
Gate Decision Snapshot,阶段门决策快照
Select a supported Gate review cycle state.,请选择支持的阶段门评审周期状态。
A new Gate review cycle must start active at version one.,新的阶段门评审周期必须以版本一的活动状态开始。
The Gate review cycle state transition is not allowed.,不允许此阶段门评审周期状态转换。
Gate Shell must match the exact Gate Global ID.,阶段门框架必须与精确的阶段门全局标识符匹配。
Started By,启动人
Started At,启动时间
Review Policy Snapshot,评审策略快照
Review Policy Snapshot does not match its exact reference.,评审策略快照与其精确引用不匹配。
Authority Bindings,权限绑定
Selected Review Steps,所选评审步骤
Bind every selected Gate review authority.,请绑定所有所选阶段门评审权限。
Authority Bindings contain an invalid binding.,权限绑定包含无效绑定。
Authority Slot,权限槽位
Assigned User,已分配用户
Assigned Member,已分配成员
Authority Binding slots must be unique.,权限绑定槽位必须唯一。
Select at least one Gate review step.,请至少选择一个阶段门评审步骤。
Selected Review Steps contain an invalid step.,所选评审步骤包含无效步骤。
Review Step Key,评审步骤键
Review Step Sequence,评审步骤顺序
Select a supported review activation.,请选择支持的评审激活条件。
Select a supported review activation priority.,请选择支持的评审激活优先级。
Selected Review Steps do not match their authority bindings.,所选评审步骤与其权限绑定不匹配。
An initial review cycle cannot reference a prior decision.,初始评审周期不能引用先前决策。
A successor review cycle requires the exact prior cycle.,后续评审周期需要精确的先前周期。
Prior Review Cycle Global ID,先前评审周期全局标识符
Prior Decision Snapshot Global ID,先前决策快照全局标识符
Prior Decision Hash,先前决策哈希
Gate review events cannot be changed.,阶段门评审事件不能更改。
Review Event Key,评审事件键
Event Actor,事件操作人
Successor Review Cycle Global ID,后续评审周期全局标识符
Impact Action Global ID,影响行动全局标识符
Review Event references do not match its event type.,评审事件引用与其事件类型不匹配。
Review Event Payload,评审事件载荷
Review Event Payload does not match this event.,评审事件载荷与此事件不匹配。
Review Event Payload must contain an exact event detail.,评审事件载荷必须包含精确的事件详情。
Review Event Payload contains an invalid exception decision.,评审事件载荷包含无效的豁免决策。
Review Exception Global ID,评审豁免全局标识符
Exception Decision Snapshot Hash,豁免决策快照哈希
Review Event Payload contains an invalid reopen detail.,评审事件载荷包含无效的重新打开详情。
Reopen Reason,重新打开原因
Review Event Payload contains an invalid dependency refresh detail.,评审事件载荷包含无效的依赖刷新详情。
Dependency Refresh Reason,依赖刷新原因
Old Review Input Hash,旧评审输入哈希
New Review Input Hash,新评审输入哈希
Review invalidation requires a changed input hash.,评审失效需要已变更的输入哈希。
The dependency refresh prior decision is incomplete.,依赖刷新所需的先前决策不完整。
Dependency Change Initiator,依赖变更发起人
A new Gate review exception must start pending at version one.,新的阶段门评审豁免必须以版本一的待处理状态开始。
A pending Gate review exception cannot contain a decision.,待处理的阶段门评审豁免不能包含决策。
The Gate review exception state transition is not allowed.,不允许此阶段门评审豁免状态转换。
Requester Member Global ID,请求人成员全局标识符
Approver Member Global ID,批准人成员全局标识符
Closure Action Global ID,闭环行动全局标识符
Review Exception Kind,评审豁免类别
Exception Reason,豁免原因
Exception Risk,豁免风险
Requester User,请求用户
Approver Authority Slot,批准人权限槽位
Approver User,批准用户
The exception requester cannot approve the same exception.,豁免请求人不能批准同一豁免。
Requested At,请求时间
Expires At,到期时间
Exception expiry must be later than its request time.,豁免到期时间必须晚于其请求时间。
Exception Request Snapshot,豁免请求快照
Select a supported exception decision.,请选择支持的豁免决策。
Approval Opinion,批准意见
Decided At,决策时间
Exception Decision Snapshot,豁免决策快照
A Gate review idempotency response must be sealed after the command succeeds.,阶段门评审幂等响应必须在命令成功后封存。
Gate Review Policy Code,阶段门评审策略编码
Gate Review Policy Title,阶段门评审策略标题
A Gate Review Policy with version history cannot be deleted.,具有版本历史的阶段门评审策略不能删除。
A published Gate Review Policy version cannot be changed.,已发布的阶段门评审策略版本不能更改。
Gate Review Policy Version Title,阶段门评审策略版本标题
Select an exact published Gate Template version.,请选择精确的已发布阶段门模板版本。
Enter a valid Gate Review Policy.,请输入有效的阶段门评审策略。
A published Gate Review Policy version cannot be deleted.,已发布的阶段门评审策略版本不能删除。
Select an existing Gate Review Policy.,请选择现有阶段门评审策略。
Enter a valid Gate Review Policy version.,请输入有效的阶段门评审策略版本。
Publish each Gate Review Policy version before creating the next.,请先发布当前阶段门评审策略版本，再创建下一版本。
Review Steps,评审步骤
Review Steps contains an unsupported field.,评审步骤包含不支持的字段。
Exception Rules,豁免规则
Exception Rules contains an unsupported field.,豁免规则包含不支持的字段。
Dependency Evaluators,依赖评估器
Dependency Evaluators contains an unsupported value.,依赖评估器包含不支持的值。
Canonical Policy Snapshot,规范策略快照
Gate review records cannot be changed.,阶段门评审记录不能更改。
Assigned Member Global ID,已分配成员全局标识符
Review Actor,评审操作人
The assigned reviewer must be the review actor.,已分配的评审人必须是评审操作人。
Select a supported review outcome.,请选择支持的评审结果。
Review Opinion,评审意见
Reviewed Input Hash,已评审输入哈希
Cycle Version Before,变更前周期版本
Cycle Version After,变更后周期版本
Cycle Version After must advance by one.,变更后周期版本必须递增一。
Review Record Snapshot,评审记录快照
Review Input Version,评审输入版本
Review Input Version must advance by one.,评审输入版本必须递增一。
Current Review Cycle,当前评审周期
Current Review Cycle Global ID,当前评审周期全局标识符
Latest Decision Snapshot,最新决策快照
Latest Decision Snapshot Global ID,最新决策快照全局标识符
Latest Decision Snapshot Hash,最新决策快照哈希
Gate review state references are incomplete or inconsistent.,阶段门评审状态引用不完整或不一致。
NPI Gate Decision Snapshot,NPI 阶段门决策快照
Gate Decision Outcome,阶段门决策结果
pass,通过
reject,驳回
conditional_pass,有条件通过
Gate Decision Snapshot Hash,阶段门决策快照哈希
NPI Gate Review Cycle,NPI 阶段门评审周期
Review Cycle Key,评审周期键
Gate Shell,阶段门框架
Review Cycle Trigger,评审周期触发方式
manual_start,手动启动
manual_reopen,手动重新打开
dependency_change,依赖变更
Review Cycle State,评审周期状态
decided,已决策
invalidated,已失效
superseded,已取代
NPI Gate Review Event,NPI 阶段门评审事件
Review Event Type,评审事件类型
exception_decided,豁免已决策
reopened,已重新打开
refreshed,已刷新
Review Event Payload Hash,评审事件载荷哈希
NPI Gate Review Exception,NPI 阶段门评审豁免
Review Exception Key,评审豁免键
Review Exception State,评审豁免状态
approved,已批准
rejected,已驳回
Exception Request Snapshot Hash,豁免请求快照哈希
NPI Gate Review Idempotency,NPI 阶段门评审幂等记录
NPI Gate Review Policy,NPI 阶段门评审策略
NPI Gate Review Policy Version,NPI 阶段门评审策略版本
Gate Review Policy,阶段门评审策略
Decision Authority Slot,决策权限槽位
Reopen Authority Slot,重新打开权限槽位
NPI Gate Review Record,NPI 阶段门评审记录
Review Key,评审键
Review Outcome,评审结果
Review Record Snapshot Hash,评审记录快照哈希
Review State,评审状态
in_review,评审中
requires_review,需要评审
Latest Decision Outcome,最新决策结果
In review,评审中
Decided,已决策
Review required,需要评审
Manual start,手动启动
Manual reopen,手动重新打开
Dependency change,依赖变更
Invalidated,已失效
Superseded,已取代
Decision invalidated,决策已失效
Review cycle refreshed,评审周期已刷新
Waiting for prior sequence,等待前序步骤
Available for review,可进行评审
Rejected,已驳回
Pass,通过
Conditional pass,有条件通过
Reject,驳回
Review authority,评审权限
Decision authority,决策权限
Reopen authority,重新打开权限
Exception authority,豁免权限
Acknowledge change and start review,确认变更并开始评审
Start review,开始评审
Decide Gate,对阶段门作出决策
Reopen Gate,重新打开阶段门
Loading Gate Review Room,正在加载阶段门评审室
Gate Review Room is unavailable,阶段门评审室不可用
The Gate Review Room was not found or is not available to your account.,未找到阶段门评审室，或您的账户无权访问。
Gate review access is not available,阶段门评审访问不可用
Your account cannot open this Gate Review Room. No protected review or evidence data was displayed.,您的账户无法打开此阶段门评审室。未显示任何受保护的评审或证据数据。
The Gate review address is invalid,阶段门评审地址无效
Open the Gate Review Room from an authorized Project Gate reference.,请从已授权的项目阶段门引用打开阶段门评审室。
The Gate review workspace is out of date,阶段门评审工作区已过期
Reload the Gate Review Room before continuing.,继续前请重新加载阶段门评审室。
The Gate Review Room could not be loaded,无法加载阶段门评审室
Retry the live Gate review request or share the displayed reference ID with support.,请重试实时阶段门评审请求，或将显示的参考编号提供给支持人员。
The Gate review response could not be used safely,无法安全使用阶段门评审响应
No Gate review data was displayed. Share the displayed reference ID with support before trying another action.,未显示任何阶段门评审数据。请先将显示的参考编号提供给支持人员，再尝试其他操作。
Reload Gate review,重新加载阶段门评审
Frozen Gate requirements,已冻结的阶段门需求
Selected review sequence,所选评审顺序
Selected review steps,所选评审步骤
Step,步骤
Assignment,分配
Review state,评审状态
Steps with the same sequence are reviewed in parallel. Later sequences remain unavailable until prior selected steps approve.,相同顺序的步骤会并行评审。在先前所选步骤批准前，后续顺序仍不可用。
No review sequence is active for this Gate.,此阶段门没有活动的评审顺序。
The request will record a bounded exception against the selected frozen requirement and closure action.,该请求将针对所选已冻结需求和闭环行动记录一个范围受限的豁免。
The server requires current exception-request permission under the exact review policy.,服务器要求具备精确评审策略下的当前豁免请求权限。
A successful request is preserved as controlled review history and cannot be overwritten.,成功的请求将保留为受控评审历史，且不能覆盖。
No exception is shown until the server returns the validated updated review workspace.,在服务器返回经验证的更新评审工作区前，不显示任何豁免。
"The request records the authenticated actor, reason, risk, expiry, input hash, and trace identity.",该请求会记录已认证操作人、原因、风险、到期时间、输入哈希和跟踪标识。
The selected pending exception will receive one final approval or rejection opinion.,所选待处理豁免将收到一项最终批准或驳回意见。
The exact exception authority and current internal Project membership are required.,需要精确的豁免权限以及当前内部项目成员身份。
A successful exception decision is append-only and cannot be replaced.,成功的豁免决策仅可追加，不能替换。
No exception decision is shown until the server confirms the immutable result.,在服务器确认不可变结果前，不显示豁免决策。
"The decision records the authenticated authority, complete opinion, versions, input hash, and trace identity.",该决策会记录已认证的权限操作人、完整意见、版本、输入哈希和跟踪标识。
"The server will re-resolve evidence, blockers, exceptions, reviews, and input versions before creating an immutable decision snapshot.",服务器将在创建不可变决策快照前，重新解析证据、阻断项、豁免、评审和输入版本。
The exact policy decision authority and current internal Project membership are required.,需要精确的策略决策权限以及当前内部项目成员身份。
A successful decision creates immutable history; rejection does not delete evidence or reviews.,成功的决策会创建不可变历史；驳回不会删除证据或评审。
No Gate decision is shown until the server returns a validated immutable snapshot and updated workspace.,在服务器返回经验证的不可变快照和更新后的工作区前，不显示阶段门决策。
"The decision records the authenticated authority, exact outcome, versions, input hash, snapshot hash, and trace identity.",该决策会记录已认证的权限操作人、精确结果、版本、输入哈希、快照哈希和跟踪标识。
A new review cycle will freeze current inputs and reset review progress without copying prior approvals.,新评审周期将冻结当前输入并重置评审进度，不复制先前批准。
The exact reopen authority and current internal Project membership are required.,需要精确的重新打开权限以及当前内部项目成员身份。
The prior decision and its immutable snapshot remain preserved in history.,先前决策及其不可变快照会保留在历史中。
The existing decision remains unchanged unless the server confirms a new active cycle.,除非服务器确认新的活动周期，否则现有决策保持不变。
"The reopen event records the authenticated authority, reason, prior decision, versions, input hash, and trace identity.",重新打开事件会记录已认证的权限操作人、原因、先前决策、版本、输入哈希和跟踪标识。
The server confirmed the review workspace update.,服务器已确认评审工作区更新。
The server rejected the prepared command. Review the controlled field details and reload current Gate data before changing the request.,服务器拒绝了准备的命令。请评审受控字段详情，并在更改请求前重新加载当前阶段门数据。
"The Gate, review cycle, or input version changed. Reload current data before preparing another command.",阶段门、评审周期或输入版本已变更。请先重新加载当前数据，再准备其他命令。
The command result is unconfirmed. Retry uses the same actor-bound idempotency key and does not claim success early.,命令结果尚未确认。重试会使用同一绑定操作人的幂等键，且不会提前宣称成功。
The command did not complete. Share the reference ID with support before preparing another action.,命令未完成。准备其他操作前，请将参考编号提供给支持人员。
The protected Gate review context is unavailable.,受保护的阶段门评审上下文不可用。
Processing Gate review command,正在处理阶段门评审命令
Review commands unavailable,评审命令不可用
Review commands are unavailable while the authenticated session context is unavailable.,已认证会话上下文不可用时，评审命令不可用。
No active review cycle,无活动评审周期
Select an exact published policy and explicit authority bindings before starting review.,开始评审前，请选择精确的已发布策略和明确的权限绑定。
This Gate has no active review cycle and your current server permissions do not allow one to be started.,此阶段门没有活动评审周期，且您当前的服务器权限不允许启动周期。
Gate input snapshot changed,阶段门输入快照已变更
The server recorded an exact Gate input snapshot hash change. This response does not claim a field-level object diff.,服务器已记录精确的阶段门输入快照哈希变更。此响应不声称存在字段级对象差异。
The command is processing. Other Gate review commands remain disabled until the server response is validated.,正在处理命令。在验证服务器响应前，其他阶段门评审命令保持禁用。
Server confirmed,服务器已确认
Gate review command failure,阶段门评审命令失败
Failed step,失败步骤
Write confirmation,写入确认
The write status is unknown because the command result could not be confirmed. Verify the current Gate review state before preparing another command.,由于无法确认命令结果，写入状态未知。准备其他命令前，请核对当前阶段门评审状态。
No successful write was confirmed for this command.,未确认此命令有任何成功写入。
Retry command,重试命令
Dismiss command error,关闭命令错误
Review cycle,评审周期
Downstream guard,下游管控
Current decision accepted,当前决策已接受
Downstream use denied,下游使用已拒绝
Unfinished review steps,未完成的评审步骤
Open Gate blockers,未关闭的阶段门阻断项
Pending exceptions,待处理豁免
Decision history,决策历史
Frozen review inputs,已冻结评审输入
Review evidence and blockers,评审证据与阻断项
Review inspector,评审检查器
Frozen requirements and review sequence,已冻结需求与评审顺序
Selected frozen requirement,所选已冻结需求
Requirement global ID,需求全局标识符
Current Gate blockers,当前阶段门阻断项
Title,标题
No current same-Gate blocking work items were returned.,未返回当前同一阶段门的阻断工作项。
Input version and prior decisions,输入版本与先前决策
Current frozen input hash,当前已冻结输入哈希
Cycle trigger,周期触发方式
Cycle state,周期状态
Gate input snapshot change events,阶段门输入快照变更事件
Event outcome,事件结果
Event global ID,事件全局标识符
Old input hash,旧输入哈希
New input hash,新输入哈希
Prior cycle global ID,先前周期全局标识符
Successor cycle global ID,后续周期全局标识符
Prior decision global ID,先前决策全局标识符
Prior decision lineage hash,先前决策沿袭哈希
Recorded actor,记录的操作人
Initiated by,发起人
System,系统
Occurred,发生时间
Recorded reason,记录的原因
This event proves an exact Gate input snapshot hash change. It does not claim which source-object fields changed.,此事件证明阶段门输入快照哈希发生了精确变更，但不声称任何来源对象字段发生变更。
No Gate input snapshot change event is recorded.,未记录阶段门输入快照变更事件。
Immutable Gate decision history,不可变阶段门决策历史
Decision global ID,决策全局标识符
Snapshot hash,快照哈希
Input hash,输入哈希
Decided by,决策人
Downstream current,下游当前有效
Yes,是
No,否
No immutable Gate decision has been recorded.,尚未记录不可变阶段门决策。
No active cycle,无活动周期
Cycle version,周期版本
Policy version,策略版本
Current server action,当前服务器操作
No permitted review action,无允许的评审操作
Review action,评审操作
Review policy and authority bindings,评审策略与权限绑定
Starting review acknowledges the recorded input snapshot change. Prior approvals remain immutable and are not copied.,开始评审即确认已记录的输入快照变更。先前批准保持不可变且不会复制。
Published review policy,已发布的评审策略
No applicable published review policy is available.,没有可用的适用已发布评审策略。
Authority assignment,权限分配
No enabled internal Project member is available for authority binding.,没有可用于权限绑定的已启用内部项目成员。
Assigned review opinion,已分配的评审意见
Authority slot,权限槽位
Assigned member,已分配成员
Review outcome,评审结果
Complete review opinion,完整评审意见
Controlled exception request,受控豁免请求
Exception kind,豁免类别
Maximum validity,最长有效期
Risk if accepted,接受后的风险
Exception expiry date,豁免到期日期
Required closure action,所需闭环行动
Closure action state,闭环行动状态
No eligible same-Project closure action is available for this exception.,此豁免没有可用的合格同项目闭环行动。
Pending exception decision,待处理豁免决策
Exception global ID,豁免全局标识符
Request reason,请求原因
Request risk,请求风险
Exception decision,豁免决策
Gate decision outcome,阶段门决策结果
Decision outcome,决策结果
"Decision readiness is determined again by the server. This page cannot override reviews, evidence safety, blockers, exceptions, or input drift.",服务器会重新判定决策就绪状态。本页面不能越过评审、证据安全性、阻断项、豁免或输入漂移。
Reopen with preserved authority bindings,使用保留的权限绑定重新打开
The server will preserve the prior immutable decision and start a new cycle from current frozen inputs.,服务器将保留先前的不可变决策，并根据当前已冻结输入启动新周期。
The server returned view access without an applicable review command for this actor and state.,服务器为此操作人和状态返回了查看权限，但没有适用的评审命令。
Exceptions,豁免
Gate review exceptions,阶段门评审豁免
No controlled exceptions are recorded in this cycle.,本周期中没有受控豁免记录。
Cycle and immutable history,周期与不可变历史
Cycle global ID,周期全局标识符
Policy global ID,策略全局标识符
Policy snapshot hash,策略快照哈希
Started,启动时间
Started by,启动人
Latest decision hash,最新决策哈希
Cycle history is unavailable until review starts.,评审开始前无法查看周期历史。
Review controlled exception request,评审受控豁免请求
Review exception decision,评审豁免决策
Review immutable Gate decision,评审不可变阶段门决策
Review Gate reopen,评审阶段门重新打开操作
Command record not found,未找到命令记录
No completed command record was found yet. The workspace was reloaded; verify its current state and re-enter the command inputs before submitting again.,尚未找到已完成的命令记录。工作区已重新加载；请核对其当前状态，并在再次提交前重新输入命令内容。
Command result unconfirmed,命令结果尚未确认
The command receipt could not be reconciled. The workspace was reloaded without claiming a command result; verify its current state before submitting another command.,无法核对命令回执。工作区已重新加载，且未声称命令结果；请在提交另一命令前核对其当前状态。
Enter an exact closure action reference.,请输入精确的闭环行动引用。
The closure action changed and the exception must be requested again.,闭环行动已更改，必须重新申请豁免。
Closure Action Version,闭环行动版本
Closure Action Snapshot Hash,闭环行动快照哈希
The review cycle is closed.,评审周期已关闭。
The Gate input changed.,阶段门输入已更改。
Every selected review must approve this outcome.,每个已选评审都必须批准此结果。
Resolve every blocking item before this outcome.,在选择此结果前解决所有阻断项。
Required P0 evidence is missing.,缺少必需的 P0 证据。
This outcome does not require an exception.,此结果不需要豁免。
A current approved exception is required.,需要当前有效且已批准的豁免。
Submit review,提交评审
Submit review: {{step}},提交评审：{{step}}
Request controlled exception,申请受控豁免
Decide exception,决策豁免
Request exception: {{requirement}} / {{kind}},申请豁免：{{requirement}} / {{kind}}
Decide exception: {{requirement}} / {{kind}},决策豁免：{{requirement}} / {{kind}}
Gate decision readiness,阶段门决策就绪状态
A frozen authority binding is no longer eligible. The recorded policy and bindings cannot be substituted in this review cycle.,已冻结的权限绑定不再符合条件。在此评审周期内不得替换已记录的策略和绑定。
A controlled Gate source object changed.,受控阶段门来源对象已更改。
A controlled Gate work item changed.,受控阶段门工作项已更改。
The exact Gate input snapshot changed.,精确阶段门输入快照已更改。
A controlled Gate input dependency changed.,受控阶段门输入依赖项已更改。
Immutable review records,不可变评审记录
Reviewed At,评审时间
No immutable review record has been captured in this cycle.,本周期尚未捕获不可变评审记录。
Frozen decision input rows,已冻结决策输入明细
Frozen requirements,已冻结需求
Priority,优先级
Evidence complete,证据完整
Frozen evidence,已冻结证据
Is file,是否文件
File safe,文件安全
Frozen blockers,已冻结阻断项
Blocker global ID,阻断项全局标识符
Terminal,终态
Frozen dependencies,已冻结依赖项
Dependency kind,依赖类别
Exception validity,豁免有效性
Approved through recorded expiry,"已批准，有效至记录的到期时间"
Not valid,无效
Decision opinion,决策意见
A Gate dependency change requires your review.,阶段门依赖项发生变更，需要您评审。
All priorities,所有优先级
All projects,所有项目
Assignment source,分配来源
Context title,上下文标题
"Current-user queue for owned work, Gate reviews, blockers, risks, issues, and decisions.",当前用户工作队列，包含负责的工作、阶段门评审、阻断项、风险、问题和决策。
Domain severity,领域严重程度
Domain severity: {{value}},领域严重程度：{{value}}
Gate requirement priority,阶段门要求优先级
Gate requirement priority: {{value}},阶段门要求优先级：{{value}}
Gate review assignment,阶段门评审分配
Gate review invalidation,阶段门评审失效
Integration unavailable,集成不可用
Live My Work data,实时“我的工作”数据
Live My Work data. No production ERPNext system is connected.,实时“我的工作”数据。未连接生产 ERPNext 系统。
Live global search is not available in this phase. Open an authorized work item or project link.,当前阶段不提供实时全局搜索。请打开已授权的工作项或项目链接。
Loading My Work,正在加载“我的工作”
My Work access is not available,无法访问“我的工作”
My Work changed,“我的工作”已更改
My Work could not be loaded,无法加载“我的工作”
My Work is unavailable,“我的工作”不可用
My Work pages,“我的工作”分页
No assigned work is available in this view.,此视图中没有可用的已分配工作。
No due date,无到期日期
Upcoming,即将到期
Member global identifier,成员全局标识符
Select an exact learning record without additional filters.,请选择精确的学习记录且不要添加其他筛选条件。
Enter a positive Project version.,请输入正整数的项目版本。
No live notification feed is connected in this phase. Use My Work for assigned actions.,当前阶段未连接实时通知源。请在“我的工作”中处理已分配操作。
No priority,无优先级
No work data was displayed. Share the displayed reference ID with support before trying another action.,未显示任何工作数据。请先将显示的参考标识符提供给支持人员，再尝试其他操作。
No work data was displayed. Share the displayed reference ID with support.,未显示任何工作数据。请将显示的参考标识符提供给支持人员。
Project title,项目标题
Ready,就绪
Reload the live My Work queue to review current assignments before continuing.,请重新加载实时“我的工作”队列，查看当前分配后再继续。
Retry the live My Work request or share the displayed reference ID with support.,请重试实时“我的工作”请求，或将显示的参考标识符提供给支持人员。
Search assigned work,搜索已分配工作
The My Work response could not be used safely,“我的工作”响应无法安全使用
The live My Work request is being refreshed.,正在刷新实时“我的工作”请求。
View work item,查看工作项
You are assigned the final Gate decision.,您被分配负责阶段门最终决策。
You are assigned to a Gate exception.,您被分配处理阶段门豁免。
You are assigned to a Gate review step.,您被分配至阶段门评审步骤。
You are assigned to reopen this Gate review.,您被分配负责重新打开此阶段门评审。
You own this domain work item.,您负责此领域工作项。
Your account cannot open this work queue. No assigned work data was displayed.,您的账户无法打开此工作队列。未显示任何已分配工作数据。
Unassessed,未评估
Green,绿色
Yellow,黄色
Red,红色
Cost,成本
Manual status,手动状态
Higher is better,数值越高越好
Lower is better,数值越低越好
Source unavailable,来源不可用
Proposed,拟议
On hold,已暂停
Pause project,暂停项目
Cancel project,取消项目
Resume project,恢复项目
Complete project,完成项目
Available,可用
A bound published policy is required.,需要已绑定的已发布策略。
The project is already terminal.,项目已处于终态。
The bound policy does not define this transition.,已绑定策略未定义此转换。
The exact frozen authority is required.,需要精确的已冻结权限。
A required readiness source is unavailable.,必需的就绪来源不可用。
A required prerequisite is blocked.,必需的前置条件受到阻断。
Controlled files,受控文件
Handover readiness,移交就绪度
Cost readiness,成本就绪度
Satisfied,已满足
Retrospective,复盘
Lesson learned,经验教训
Template improvement,模板改进
Comment added,已添加评论
Project followed,已关注项目
Project unfollowed,已取消关注项目
Project health assessed,已评估项目健康度
Project lifecycle changed,项目生命周期已更改
Learning record created,已创建经验记录
Work item,工作项
File revision,文件修订版
Learning record,经验记录
Project collaboration access is not available,无法访问项目协作
The project collaboration view is out of date,项目协作视图已过期
The project collaboration response could not be used safely,项目协作响应无法安全使用
Project collaboration data is unavailable,项目协作数据不可用
No protected collaboration data was displayed.,未显示任何受保护的协作数据。
Use the reference ID for support or retry when available.,请使用参考标识符获取支持，或在可用时重试。
Reload latest data,重新加载最新数据
The live project collaboration data source is not configured.,未配置实时项目协作数据源。
The server is validating the exact project version.,服务器正在验证精确的项目版本。
Succeeded,已成功
Retry same command,重试同一命令
Loading project controls,正在加载项目管控
Select an eligible member for every authority slot.,请为每个权限槽位选择符合条件的成员。
Exact Project Control Policy binding recorded.,已记录精确的项目管控策略绑定。
Enter at least one available health measurement.,请至少输入一项可用的健康度量值。
A red health assessment requires a reason and recovery plan.,红色健康评估需要原因和恢复计划。
Project health assessment recorded.,已记录项目健康评估。
Project lifecycle transition recorded.,已记录项目生命周期转换。
Updated,已更新
The controls view contains the latest server lifecycle state.,管控视图包含服务器最新的生命周期状态。
Terminal project,终态项目
Mutable project controls are locked. Append-only comments and learning records remain available to authorized contributors.,可变项目管控已锁定。获授权的参与者仍可添加仅追加评论和经验记录。
Control policy and authority,管控策略与权限
Policy,策略
Policy code,策略代码
Binding version,绑定版本
Policy unavailable,策略不可用
No published Project Control Policy is bound. Health remains unassessed and lifecycle actions remain unavailable.,未绑定已发布的项目管控策略。健康度保持未评估，生命周期操作不可用。
Bind Project Control Policy,绑定项目管控策略
No published policy versions,没有已发布的策略版本
No enabled published Project Control Policy version is available for binding.,没有可供绑定的已启用且已发布项目管控策略版本。
No eligible project members,没有符合条件的项目成员
No current project member is eligible for the required authority slots. Ask a project administrator to review membership and authority eligibility.,当前没有项目成员符合所需权限槽位的条件。请联系项目管理员审核成员身份和权限资格。
Published policy version,已发布策略版本
Select eligible member,选择符合条件的成员
The server revalidates the exact published policy version and current eligible project members before binding.,服务器会在绑定前重新验证精确的已发布策略版本和当前符合条件的项目成员。
Replace policy binding,替换策略绑定
Bind policy,绑定策略
Dimension,维度
Rule,规则
Current status,当前状态
Measured value,测量值
New manual health status,新的手动健康状态
No new measurement,无新测量值
New numeric health value,新的健康数值
Assessment reason,评估原因
Recovery plan,恢复计划
Assess project health,评估项目健康度
Only the exact frozen health authority can assess health.,只有精确的已冻结健康评估权限方可以评估健康度。
Health assessment is unavailable until a policy is bound.,绑定策略前无法进行健康评估。
Assessed at,评估时间
Assessed by,评估人
Not provided,未提供
No immutable health assessment has been recorded.,尚未记录不可变健康评估。
Lifecycle actions,生命周期操作
Select,选择
Target state,目标状态
Availability,可用性
Prerequisites,前置条件
Review lifecycle action,审核生命周期操作
Execute lifecycle action,执行生命周期操作
"The server records the actor, exact policy, binding, prerequisites, reason, project version, request ID, and trace ID.",服务器会记录操作人、精确策略、绑定、前置条件、原因、项目版本、请求标识符和跟踪标识符。
A failed command changes no displayed state. Reload current server data before choosing another action.,失败的命令不会更改任何显示状态。请选择其他操作前重新加载当前服务器数据。
The transition is auditable. Any later state change requires another policy-authorized server action.,此转换可审计。此后的任何状态更改都需要另一次策略授权的服务器操作。
The exact frozen authority assigned by the bound policy is required.,需要已绑定策略分配的精确已冻结权限方。
Review project lifecycle transition,审核项目生命周期转换
Activity details,活动详情
Select an activity event to inspect its immutable detail.,请选择活动事件以检查其不可变详情。
Mentions,提及
No mentions,未提及成员
Clean file revisions,扫描通过的文件修订版
File,文件
Scan state,扫描状态
Clean,扫描通过
No file revisions,没有文件修订版
Object links,对象链接
No object links,没有对象链接
The actor started following this project.,操作人已开始关注此项目。
The actor stopped following this project.,操作人已停止关注此项目。
From state,原状态
To state,目标状态
Approved by,批准人
Learning kind,经验类别
Open learning record,打开经验记录
Occurred at,发生时间
Loading project activity,正在加载项目活动
Load more activity,加载更多项目活动
Loading more activity,正在加载更多项目活动
More project activity could not be loaded.,无法加载更多项目活动。
You are now following this project.,您正在关注此项目。
